step,time_s,KE_J,PE_J,Etot_J,T_kin_K,P_Pa,Uext_J
8320,8.320000000e-09,6.544761017e-16,1.309639092e-20,4.124952464e-16,1.580117036e+04,4.363217658e-07,-2.419939517e-16
8330,8.330000000e-09,6.553501691e-16,1.312200773e-20,4.124949242e-16,1.582227318e+04,4.369044871e-07,-2.428683670e-16
8340,8.340000000e-09,6.562327877e-16,1.319123511e-20,4.124931128e-16,1.584358244e+04,4.374929223e-07,-2.437528661e-16
8350,8.350000000e-09,6.571505536e-16,1.319698523e-20,4.124892254e-16,1.586574028e+04,4.381047689e-07,-2.446745252e-16
8360,8.360000000e-09,6.580653965e-16,1.327984801e-20,4.124824710e-16,1.588782755e+04,4.387146926e-07,-2.455962053e-16
8370,8.370000000e-09,6.591508828e-16,1.350276439e-20,4.124757910e-16,1.591403470e+04,4.394384221e-07,-2.466885946e-16
8380,8.380000000e-09,6.603093217e-16,1.353511305e-20,4.124728534e-16,1.594200316e+04,4.402107260e-07,-2.478500034e-16
8390,8.390000000e-09,6.615250565e-16,1.353814669e-20,4.124756908e-16,1.597135493e+04,4.410212187e-07,-2.490629039e-16
8400,8.400000000e-09,6.627776804e-16,1.378345196e-20,4.124672176e-16,1.600159733e+04,4.418563802e-07,-2.503242462e-16
8410,8.410000000e-09,6.640224247e-16,1.389374281e-20,4.124739285e-16,1.603164948e+04,4.426862469e-07,-2.515623899e-16
8420,8.420000000e-09,6.652670248e-16,1.395824509e-20,4.124689264e-16,1.606169815e+04,4.435160028e-07,-2.528120566e-16
8430,8.430000000e-09,6.665494286e-16,1.419105189e-20,4.124685563e-16,1.609265953e+04,4.443710152e-07,-2.540950633e-16
8440,8.440000000e-09,6.678816794e-16,1.434825816e-20,4.124767352e-16,1.612482437e+04,4.452592347e-07,-2.554192925e-16
8450,8.450000000e-09,6.690563414e-16,1.453779513e-20,4.124887626e-16,1.615318451e+04,4.460424067e-07,-2.565821166e-16
8460,8.460000000e-09,6.701546749e-16,1.470572344e-20,4.124878562e-16,1.617970184e+04,4.467746843e-07,-2.576815245e-16
8470,8.470000000e-09,6.713305213e-16,1.483352989e-20,4.124848194e-16,1.620809057e+04,4.475586246e-07,-2.588605354e-16
8480,8.480000000e-09,6.724656226e-16,1.497201479e-20,4.124827378e-16,1.623549559e+04,4.483154068e-07,-2.599978568e-16
8490,8.490000000e-09,6.736984496e-16,1.510949222e-20,4.124746561e-16,1.626526002e+04,4.491373330e-07,-2.612389031e-16
8500,8.500000000e-09,6.750004886e-16,1.521728774e-20,4.124780091e-16,1.629669546e+04,4.500053965e-07,-2.625376967e-16
8510,8.510000000e-09,6.762357440e-16,1.532286121e-20,4.124910523e-16,1.632651852e+04,4.508289363e-07,-2.637600145e-16
8520,8.520000000e-09,6.772877120e-16,1.543775575e-20,4.124821864e-16,1.635191643e+04,4.515302868e-07,-2.648209634e-16
8530,8.530000000e-09,6.783789897e-16,1.557548285e-20,4.124855782e-16,1.637826340e+04,4.522578497e-07,-2.659089870e-16
8540,8.540000000e-09,6.794904426e-16,1.559499023e-20,4.124904797e-16,1.640509747e+04,4.529988269e-07,-2.670155580e-16
8550,8.550000000e-09,6.805916894e-16,1.570258696e-20,4.124856865e-16,1.643168513e+04,4.537330270e-07,-2.681217056e-16
8560,8.560000000e-09,6.817507748e-16,1.581786170e-20,4.124808391e-16,1.645966920e+04,4.545057887e-07,-2.692857536e-16
8570,8.570000000e-09,6.829625646e-16,1.593920601e-20,4.124838659e-16,1.648892573e+04,4.553136894e-07,-2.704946379e-16
8580,8.580000000e-09,6.841791950e-16,1.619364206e-20,4.124919960e-16,1.651829912e+04,4.561248621e-07,-2.717033927e-16
8590,8.590000000e-09,6.853612091e-16,1.644308928e-20,4.124859857e-16,1.654683677e+04,4.569129526e-07,-2.728916665e-16
8600,8.600000000e-09,6.866501942e-16,1.657308901e-20,4.124857434e-16,1.657795704e+04,4.577723200e-07,-2.741810239e-16
8610,8.610000000e-09,6.879385484e-16,1.672045862e-20,4.124794520e-16,1.660906208e+04,4.586312716e-07,-2.754758168e-16
8620,8.620000000e-09,6.893670227e-16,1.678585621e-20,4.124762215e-16,1.664355007e+04,4.595836095e-07,-2.769075871e-16
8630,8.630000000e-09,6.907766391e-16,1.681095897e-20,4.124793091e-16,1.667758277e+04,4.605233625e-07,-2.783141410e-16
8640,8.640000000e-09,6.921435938e-16,1.690968362e-20,4.124878115e-16,1.671058548e+04,4.614346981e-07,-2.796726919e-16
8650,8.650000000e-09,6.934077976e-16,1.707260005e-20,4.124824138e-16,1.674110744e+04,4.622775548e-07,-2.809424563e-16
8660,8.660000000e-09,6.947414784e-16,1.740053191e-20,4.124772522e-16,1.677330681e+04,4.631667310e-07,-2.822816268e-16
8670,8.670000000e-09,6.960507475e-16,1.733367351e-20,4.124820820e-16,1.680491681e+04,4.640396099e-07,-2.835859991e-16
8680,8.680000000e-09,6.972503489e-16,1.743157404e-20,4.124975753e-16,1.683387906e+04,4.648393768e-07,-2.847702051e-16
8690,8.690000000e-09,6.983285925e-16,1.761283408e-20,4.124918461e-16,1.685991135e+04,4.655582659e-07,-2.858543592e-16
8700,8.700000000e-09,6.994704037e-16,1.776142313e-20,4.125070002e-16,1.688747837e+04,4.663195225e-07,-2.869811649e-16
8710,8.710000000e-09,7.006134773e-16,1.791078825e-20,4.124971924e-16,1.691507586e+04,4.670816214e-07,-2.881341956e-16
8720,8.720000000e-09,7.018123465e-16,1.800803300e-20,4.124993072e-16,1.694402044e+04,4.678809028e-07,-2.893310473e-16
8730,8.730000000e-09,7.028965704e-16,1.824833119e-20,4.125019679e-16,1.697019712e+04,4.686037948e-07,-2.904128509e-16
8740,8.740000000e-09,7.040054767e-16,1.835784000e-20,4.124980376e-16,1.699696970e+04,4.693431040e-07,-2.915257969e-16
8750,8.750000000e-09,7.050723628e-16,1.858818562e-20,4.124961599e-16,1.702272778e+04,4.700544415e-07,-2.925947910e-16
8760,8.760000000e-09,7.061428125e-16,1.886091075e-20,4.124976286e-16,1.704857190e+04,4.707681612e-07,-2.936640448e-16
8770,8.770000000e-09,7.071781175e-16,1.904023427e-20,4.124912966e-16,1.707356752e+04,4.714584241e-07,-2.947058612e-16
8780,8.780000000e-09,7.082687102e-16,1.921677638e-20,4.124997344e-16,1.709989795e+04,4.721855452e-07,-2.957881926e-16
8790,8.790000000e-09,7.092858810e-16,1.940823691e-20,4.124980140e-16,1.712445575e+04,4.728637228e-07,-2.968072752e-16
8800,8.800000000e-09,7.103345022e-16,1.961857110e-20,4.124927611e-16,1.714977285e+04,4.735628742e-07,-2.978613596e-16
8810,8.810000000e-09,7.113979051e-16,1.990283661e-20,4.124927187e-16,1.717544684e+04,4.742719010e-07,-2.989250893e-16
8820,8.820000000e-09,7.124932203e-16,2.007394630e-20,4.124937444e-16,1.720189129e+04,4.750021684e-07,-3.000195498e-16
8830,8.830000000e-09,7.135994763e-16,2.005548877e-20,4.124997344e-16,1.722859989e+04,4.757396671e-07,-3.011197974e-16
8840,8.840000000e-09,7.147008061e-16,1.996639638e-20,4.124917840e-16,1.725518955e+04,4.764738592e-07,-3.022289885e-16
8850,8.850000000e-09,7.159045108e-16,2.000353877e-20,4.124916824e-16,1.728425088e+04,4.772763416e-07,-3.034328319e-16
8860,8.860000000e-09,7.171454090e-16,2.015538873e-20,4.124886821e-16,1.731421018e+04,4.781036570e-07,-3.046768823e-16
8870,8.870000000e-09,7.182489510e-16,2.050110803e-20,4.125133291e-16,1.734085325e+04,4.788394605e-07,-3.057561230e-16
8880,8.880000000e-09,7.190636590e-16,2.059466959e-20,4.125134346e-16,1.736052294e+04,4.793826432e-07,-3.065708191e-16
8890,8.890000000e-09,7.197711454e-16,2.073731945e-20,4.125145170e-16,1.737760395e+04,4.798543414e-07,-3.072773657e-16
8900,8.900000000e-09,7.203631157e-16,2.086519210e-20,4.125106066e-16,1.739189603e+04,4.802490312e-07,-3.078733743e-16
8910,8.910000000e-09,7.211267554e-16,2.107622901e-20,4.125025728e-16,1.741033276e+04,4.807581933e-07,-3.086452588e-16
8920,8.920000000e-09,7.218774548e-16,2.111583758e-20,4.125138293e-16,1.742845707e+04,4.812586733e-07,-3.093847413e-16
8930,8.930000000e-09,7.225944520e-16,2.108774445e-20,4.125117767e-16,1.744576770e+04,4.817366626e-07,-3.101037630e-16
8940,8.940000000e-09,7.233089072e-16,2.102037362e-20,4.125125955e-16,1.746301696e+04,4.822129449e-07,-3.108173320e-16
8950,8.950000000e-09,7.239318908e-16,2.104731966e-20,4.125208470e-16,1.747805780e+04,4.826282760e-07,-3.114320912e-16
8960,8.960000000e-09,7.245159601e-16,2.108424002e-20,4.125209629e-16,1.749215913e+04,4.830176684e-07,-3.120160814e-16
8970,8.970000000e-09,7.251986936e-16,2.110524405e-20,4.125232944e-16,1.750864252e+04,4.834728338e-07,-3.126965045e-16
8980,8.980000000e-09,7.259155256e-16,2.116358551e-20,4.125286397e-16,1.752594916e+04,4.839507373e-07,-3.134080495e-16
8990,8.990000000e-09,7.264451110e-16,2.119312841e-20,4.125360646e-16,1.753873507e+04,4.843038039e-07,-3.139302395e-16
9000,9.000000000e-09,7.269892982e-16,2.123225293e-20,4.125371311e-16,1.755187351e+04,4.846666082e-07,-3.144733993e-16
9010,9.010000000e-09,7.275829457e-16,2.125383663e-20,4.125348914e-16,1.756620608e+04,4.850623809e-07,-3.150693081e-16
9020,9.020000000e-09,7.282440547e-16,2.135251362e-20,4.125286766e-16,1.758216739e+04,4.855031524e-07,-3.157367306e-16
9030,9.030000000e-09,7.288703168e-16,2.128590604e-20,4.125392295e-16,1.759728738e+04,4.859206474e-07,-3.163523733e-16
9040,9.040000000e-09,7.293809589e-16,2.135419227e-20,4.125393795e-16,1.760961593e+04,4.862610898e-07,-3.168629336e-16
9050,9.050000000e-09,7.299853447e-16,2.136061942e-20,4.125352166e-16,1.762420776e+04,4.866640159e-07,-3.174714886e-16
9060,9.060000000e-09,7.306062860e-16,2.144840040e-20,4.125368422e-16,1.763919929e+04,4.870780060e-07,-3.180908921e-16
9070,9.070000000e-09,7.311752413e-16,2.155428734e-20,4.125349371e-16,1.765293572e+04,4.874573446e-07,-3.186618584e-16
9080,9.080000000e-09,7.316182196e-16,2.161669748e-20,4.125384034e-16,1.766363065e+04,4.877526840e-07,-3.191014329e-16
9090,9.090000000e-09,7.319916007e-16,2.160976547e-20,4.125366607e-16,1.767264527e+04,4.880016032e-07,-3.194765498e-16
9100,9.100000000e-09,7.322984883e-16,2.174301981e-20,4.125317623e-16,1.768005453e+04,4.882062362e-07,-3.197884690e-16
9110,9.110000000e-09,7.325541112e-16,2.172236725e-20,4.125301089e-16,1.768622610e+04,4.883766500e-07,-3.200457247e-16
9120,9.120000000e-09,7.327555667e-16,2.179474247e-20,4.125375762e-16,1.769108988e+04,4.885109747e-07,-3.202397852e-16
9130,9.130000000e-09,7.329560970e-16,2.183796287e-20,4.125368368e-16,1.769593133e+04,4.886446763e-07,-3.204410982e-16
9140,9.140000000e-09,7.331906528e-16,2.192628327e-20,4.125355134e-16,1.770159427e+04,4.888010730e-07,-3.206770656e-16
9150,9.150000000e-09,7.334248725e-16,2.179878818e-20,4.125388821e-16,1.770724909e+04,4.889571823e-07,-3.209077892e-16
9160,9.160000000e-09,7.336366205e-16,2.174798619e-20,4.125345827e-16,1.771236137e+04,4.890983281e-07,-3.211237858e-16
9170,9.170000000e-09,7.338376262e-16,2.168874362e-20,4.125421733e-16,1.771721430e+04,4.892323127e-07,-3.213171417e-16
9180,9.180000000e-09,7.340012522e-16,2.164920155e-20,4.125463754e-16,1.772116476e+04,4.893413863e-07,-3.214765260e-16
9190,9.190000000e-09,7.341040686e-16,2.173846187e-20,4.125397492e-16,1.772364708e+04,4.894099571e-07,-3.215860579e-16
9200,9.200000000e-09,7.343228000e-16,2.173003187e-20,4.125404092e-16,1.772892797e+04,4.895557734e-07,-3.218041208e-16
9210,9.210000000e-09,7.344895716e-16,2.165169344e-20,4.125555237e-16,1.773295437e+04,4.896669290e-07,-3.219556996e-16
9220,9.220000000e-09,7.346116131e-16,2.160356414e-20,4.125520793e-16,1.773590085e+04,4.897482741e-07,-3.220811373e-16
9230,9.230000000e-09,7.346215069e-16,2.158057357e-20,4.125630575e-16,1.773613972e+04,4.897548580e-07,-3.220800300e-16
9240,9.240000000e-09,7.344674648e-16,2.139732653e-20,4.125694498e-16,1.773242064e+04,4.896521082e-07,-3.219194124e-16
9250,9.250000000e-09,7.342503617e-16,2.131058485e-20,4.125700489e-16,1.772717907e+04,4.895073431e-07,-3.217016235e-16
9260,9.260000000e-09,7.338199704e-16,2.126520372e-20,4.125766257e-16,1.771678803e+04,4.892204017e-07,-3.212646099e-16
9270,9.270000000e-09,7.332620295e-16,2.120288171e-20,4.125725180e-16,1.770331753e+04,4.888484178e-07,-3.207107144e-16
9280,9.280000000e-09,7.326809519e-16,2.092184678e-20,4.125773861e-16,1.768928844e+04,4.884609422e-07,-3.201244877e-16
9290,9.290000000e-09,7.320033359e-16,2.086652401e-20,4.125790717e-16,1.767292860e+04,4.880091805e-07,-3.194451306e-16
9300,9.300000000e-09,7.313745404e-16,2.080358935e-20,4.125796438e-16,1.765774744e+04,4.875899679e-07,-3.188157002e-16
9310,9.310000000e-09,7.307803188e-16,2.086486426e-20,4.125806035e-16,1.764340101e+04,4.871938342e-07,-3.182205801e-16
9320,9.320000000e-09,7.303004959e-16,2.080453986e-20,4.125728357e-16,1.763181653e+04,4.868739315e-07,-3.177484647e-16
9330,9.330000000e-09,7.298531127e-16,2.079946254e-20,4.125630762e-16,1.762101525e+04,4.865756730e-07,-3.173108359e-16
9340,9.340000000e-09,7.295519326e-16,2.070580013e-20,4.125751194e-16,1.761374379e+04,4.863748572e-07,-3.169975191e-16
9350,9.350000000e-09,7.290474050e-16,2.066180025e-20,4.125766385e-16,1.760156286e+04,4.860384945e-07,-3.164914283e-16
9360,9.360000000e-09,7.285279011e-16,2.056504683e-20,4.125863501e-16,1.758902036e+04,4.856921233e-07,-3.159621160e-16
9370,9.370000000e-09,7.279800368e-16,2.054845231e-20,4.125854880e-16,1.757579314e+04,4.853268741e-07,-3.154150972e-16
9380,9.380000000e-09,7.274585913e-16,2.043412083e-20,4.125947399e-16,1.756320376e+04,4.849792062e-07,-3.148842855e-16
9390,9.390000000e-09,7.268333258e-16,2.028704076e-20,4.125833834e-16,1.754810783e+04,4.845623130e-07,-3.142702295e-16
9400,9.400000000e-09,7.263839721e-16,2.025881864e-20,4.125773245e-16,1.753725898e+04,4.842627336e-07,-3.138269064e-16
9410,9.410000000e-09,7.260723205e-16,2.018524098e-20,4.125791846e-16,1.752973470e+04,4.840549415e-07,-3.135133211e-16
9420,9.420000000e-09,7.257042810e-16,2.009757546e-20,4.125901386e-16,1.752084904e+04,4.838095531e-07,-3.131342400e-16
9430,9.430000000e-09,7.251569844e-16,2.008946504e-20,4.125982191e-16,1.750763553e+04,4.834446852e-07,-3.125788547e-16
9440,9.440000000e-09,7.244952288e-16,2.007008610e-20,4.125960762e-16,1.749165860e+04,4.830035078e-07,-3.119192227e-16
9450,9.450000000e-09,7.238689928e-16,1.987967831e-20,4.125934212e-16,1.747653924e+04,4.825859550e-07,-3.112954513e-16
9460,9.460000000e-09,7.233397061e-16,1.981182126e-20,4.125908515e-16,1.746376055e+04,4.822330747e-07,-3.107686664e-16
9470,9.470000000e-09,7.228814802e-16,1.980732341e-20,4.125903033e-16,1.745269749e+04,4.819275896e-07,-3.103109842e-16
9480,9.480000000e-09,7.224102094e-16,1.980011041e-20,4.125954266e-16,1.744131949e+04,4.816134079e-07,-3.098345828e-16
9490,9.490000000e-09,7.218091627e-16,1.982923955e-20,4.125979658e-16,1.742680828e+04,4.812127150e-07,-3.092310261e-16
9500,9.500000000e-09,7.211398847e-16,1.972861372e-20,4.125955180e-16,1.741064974e+04,4.807664991e-07,-3.085640953e-16
9510,9.510000000e-09,7.205607434e-16,1.973251305e-20,4.126060769e-16,1.739666740e+04,4.803804056e-07,-3.079743990e-16
9520,9.520000000e-09,7.198622973e-16,1.974283057e-20,4.126145536e-16,1.737980465e+04,4.799147770e-07,-3.072674866e-16
9530,9.530000000e-09,7.190927227e-16,1.979222941e-20,4.126154381e-16,1.736122463e+04,4.794017437e-07,-3.064970768e-16
9540,9.540000000e-09,7.183988230e-16,1.974139969e-20,4.126117573e-16,1.734447165e+04,4.789391282e-07,-3.058068071e-16
9550,9.550000000e-09,7.176136309e-16,1.962291247e-20,4.126212123e-16,1.732551457e+04,4.784156284e-07,-3.050120415e-16
9560,9.560000000e-09,7.169421098e-16,1.953612743e-20,4.126159396e-16,1.730930188e+04,4.779679168e-07,-3.043457063e-16
9570,9.570000000e-09,7.162569593e-16,1.932418400e-20,4.126151020e-16,1.729276013e+04,4.775110775e-07,-3.036611816e-16
9580,9.580000000e-09,7.155543010e-16,1.917894378e-20,4.126161388e-16,1.727579568e+04,4.770425948e-07,-3.029573411e-16
9590,9.590000000e-09,7.148435481e-16,1.909073534e-20,4.126147904e-16,1.725863581e+04,4.765687299e-07,-3.022478484e-16
9600,9.600000000e-09,7.140620001e-16,1.894375317e-20,4.126269815e-16,1.723976671e+04,4.760476484e-07,-3.014539624e-16
9610,9.610000000e-09,7.131074619e-16,1.888380607e-20,4.126289126e-16,1.721672107e+04,4.754112694e-07,-3.004974331e-16
9620,9.620000000e-09,7.120634599e-16,1.894378041e-20,4.126307434e-16,1.719151548e+04,4.747152868e-07,-2.994516603e-16
9630,9.630000000e-09,7.109784000e-16,1.898636119e-20,4.126366544e-16,1.716531863e+04,4.739919225e-07,-2.983607320e-16
9640,9.640000000e-09,7.098578743e-16,1.885893235e-20,4.126333501e-16,1.713826551e+04,4.732448671e-07,-2.972433831e-16
9650,9.650000000e-09,7.086128578e-16,1.873236975e-20,4.126333428e-16,1.710820679e+04,4.724148145e-07,-2.959982474e-16
9660,9.660000000e-09,7.073079892e-16,1.864624541e-20,4.126314605e-16,1.707670304e+04,4.715448693e-07,-2.946951750e-16
9670,9.670000000e-09,7.060017584e-16,1.841938819e-20,4.126296865e-16,1.704516640e+04,4.706739766e-07,-2.933904913e-16
9680,9.680000000e-09,7.047351317e-16,1.819016656e-20,4.126291845e-16,1.701458594e+04,4.698294841e-07,-2.921241373e-16
9690,9.690000000e-09,7.034878248e-16,1.805628211e-20,4.126399595e-16,1.698447191e+04,4.689978995e-07,-2.908659216e-16
9700,9.700000000e-09,7.021806612e-16,1.789561523e-20,4.126423316e-16,1.695291275e+04,4.681264063e-07,-2.895562252e-16
9710,9.710000000e-09,7.008176655e-16,1.774303292e-20,4.126460762e-16,1.692000563e+04,4.672176977e-07,-2.881893324e-16
9720,9.720000000e-09,6.994157583e-16,1.783895961e-20,4.126478646e-16,1.688615905e+04,4.662831182e-07,-2.867857326e-16
9730,9.730000000e-09,6.980966774e-16,1.786287414e-20,4.126478592e-16,1.685431217e+04,4.654037338e-07,-2.854666811e-16
9740,9.740000000e-09,6.968103025e-16,1.765620263e-20,4.126401633e-16,1.682325492e+04,4.645460862e-07,-2.841877954e-16
9750,9.750000000e-09,6.956810309e-16,1.753123117e-20,4.126443618e-16,1.679599065e+04,4.637931925e-07,-2.830542003e-16
9760,9.760000000e-09,6.944190835e-16,1.736850673e-20,4.126517385e-16,1.676552316e+04,4.629518450e-07,-2.817847135e-16
9770,9.770000000e-09,6.930710905e-16,1.734949654e-20,4.126528778e-16,1.673297825e+04,4.620531758e-07,-2.804355622e-16
9780,9.780000000e-09,6.918304394e-16,1.712554101e-20,4.126486903e-16,1.670302492e+04,4.612260007e-07,-2.791988747e-16
9790,9.790000000e-09,6.905281970e-16,1.688263268e-20,4.126475493e-16,1.667158457e+04,4.603577593e-07,-2.778975303e-16
9800,9.800000000e-09,6.891905542e-16,1.668942730e-20,4.126532373e-16,1.663928955e+04,4.594659331e-07,-2.765540063e-16
9810,9.810000000e-09,6.879019689e-16,1.662693864e-20,4.126429009e-16,1.660817893e+04,4.586068542e-07,-2.752756950e-16
9820,9.820000000e-09,6.867594156e-16,1.647648823e-20,4.126358758e-16,1.658059400e+04,4.578451024e-07,-2.741400163e-16
9830,9.830000000e-09,6.857429785e-16,1.640850694e-20,4.126260047e-16,1.655605392e+04,4.571674544e-07,-2.731333823e-16
9840,9.840000000e-09,6.847909130e-16,1.627117170e-20,4.126300374e-16,1.653306797e+04,4.565326987e-07,-2.721771467e-16
9850,9.850000000e-09,6.837645324e-16,1.619592599e-20,4.126306319e-16,1.650828783e+04,4.558484203e-07,-2.711500964e-16
9860,9.860000000e-09,6.826911042e-16,1.615616449e-20,4.126293678e-16,1.648237180e+04,4.551327886e-07,-2.700778925e-16
9870,9.870000000e-09,6.816895119e-16,1.611497727e-20,4.126243038e-16,1.645819012e+04,4.544650468e-07,-2.690813230e-16
9880,9.880000000e-09,6.808443222e-16,1.602859287e-20,4.126188572e-16,1.643778451e+04,4.539015591e-07,-2.682414936e-16
9890,9.890000000e-09,6.800526298e-16,1.593986613e-20,4.126191928e-16,1.641867049e+04,4.533737327e-07,-2.674493769e-16
9900,9.900000000e-09,6.792286783e-16,1.574172259e-20,4.126218959e-16,1.639877763e+04,4.528243656e-07,-2.666225241e-16
9910,9.910000000e-09,6.784706494e-16,1.541427056e-20,4.126122477e-16,1.638047637e+04,4.523189049e-07,-2.658738160e-16
9920,9.920000000e-09,6.777542928e-16,1.527326461e-20,4.126129486e-16,1.636318120e+04,4.518412894e-07,-2.651566175e-16
9930,9.930000000e-09,6.770065227e-16,1.526835066e-20,4.126075922e-16,1.634512761e+04,4.513427695e-07,-2.644141988e-16
9940,9.940000000e-09,6.761801284e-16,1.510106217e-20,4.126185959e-16,1.632517578e+04,4.507917871e-07,-2.635766336e-16
9950,9.950000000e-09,6.752936617e-16,1.499929578e-20,4.126146428e-16,1.630377361e+04,4.502007743e-07,-2.626940182e-16
9960,9.960000000e-09,6.745091650e-16,1.490749197e-20,4.126131736e-16,1.628483332e+04,4.496777457e-07,-2.619108989e-16
9970,9.970000000e-09,6.738402080e-16,1.492360889e-20,4.126144191e-16,1.626868253e+04,4.492317791e-07,-2.612407125e-16
9980,9.980000000e-09,6.731895118e-16,1.488921027e-20,4.126118796e-16,1.625297262e+04,4.487979703e-07,-2.605925214e-16
9990,9.990000000e-09,6.726429251e-16,1.491434757e-20,4.126018840e-16,1.623977625e+04,4.484335873e-07,-2.600559554e-16
10000,1.000000000e-08,6.722719171e-16,1.490723767e-20,4.125945898e-16,1.623081892e+04,4.481862461e-07,-2.596922346e-16
