step,time_s,KE_J,PE_J,Etot_J,T_kin_K,P_Pa,Uext_J
8220,8.220000000e-09,4.135031365e-16,-4.983377794e-22,4.127885685e-16,9.983303421e+03,2.756685938e-07,-7.140697408e-19
8230,8.230000000e-09,4.135053568e-16,-5.294304307e-22,4.127883280e-16,9.983357024e+03,2.756700642e-07,-7.164993143e-19
8240,8.240000000e-09,4.135113349e-16,-4.680305025e-22,4.127881600e-16,9.983501356e+03,2.756740682e-07,-7.227068680e-19
8250,8.250000000e-09,4.135124856e-16,-3.960756927e-22,4.127884622e-16,9.983529138e+03,2.756748600e-07,-7.236274010e-19
8260,8.260000000e-09,4.135122146e-16,-3.833631742e-22,4.127881871e-16,9.983522594e+03,2.756746819e-07,-7.236441648e-19
8270,8.270000000e-09,4.135169079e-16,-4.143256458e-22,4.127881765e-16,9.983635905e+03,2.756778009e-07,-7.283170484e-19
8280,8.280000000e-09,4.135202360e-16,-3.885783525e-22,4.127883166e-16,9.983716257e+03,2.756800284e-07,-7.315308149e-19
8290,8.290000000e-09,4.135218263e-16,-3.275061750e-22,4.127883142e-16,9.983754651e+03,2.756811081e-07,-7.331845841e-19
8300,8.300000000e-09,4.135213898e-16,-3.537832155e-22,4.127881409e-16,9.983744113e+03,2.756808087e-07,-7.328950695e-19
8310,8.310000000e-09,4.135275106e-16,-4.220458055e-22,4.127880965e-16,9.983891890e+03,2.756848702e-07,-7.389921088e-19
8320,8.320000000e-09,4.135302958e-16,-3.105110319e-22,4.127884414e-16,9.983959134e+03,2.756867584e-07,-7.415439539e-19
8330,8.330000000e-09,4.135302082e-16,-3.128996808e-22,4.127886397e-16,9.983957019e+03,2.756867008e-07,-7.412556657e-19
8340,8.340000000e-09,4.135325496e-16,-4.695800654e-22,4.127881946e-16,9.984013546e+03,2.756882149e-07,-7.438853558e-19
8350,8.350000000e-09,4.135388134e-16,-2.754391792e-22,4.127882425e-16,9.984164775e+03,2.756924281e-07,-7.502954623e-19
8360,8.360000000e-09,4.135390268e-16,-3.303140004e-22,4.127885648e-16,9.984169928e+03,2.756925749e-07,-7.501316740e-19
8370,8.370000000e-09,4.135386153e-16,-2.935256413e-22,4.127884818e-16,9.984159993e+03,2.756923128e-07,-7.498399828e-19
8380,8.380000000e-09,4.135451240e-16,-2.750943561e-22,4.127881662e-16,9.984317134e+03,2.756966577e-07,-7.566827360e-19
8390,8.390000000e-09,4.135479132e-16,-2.443674457e-22,4.127886488e-16,9.984384474e+03,2.756985278e-07,-7.590200122e-19
8400,8.400000000e-09,4.135462087e-16,-1.035770470e-22,4.127883318e-16,9.984343323e+03,2.756974368e-07,-7.577733731e-19
8410,8.410000000e-09,4.135489546e-16,-1.746608230e-22,4.127880370e-16,9.984409618e+03,2.756992447e-07,-7.607429526e-19
8420,8.420000000e-09,4.135534586e-16,-1.421958531e-22,4.127882554e-16,9.984518358e+03,2.757022570e-07,-7.650609486e-19
8430,8.430000000e-09,4.135544454e-16,-1.348718880e-22,4.127883877e-16,9.984542183e+03,2.757029185e-07,-7.659228464e-19
8440,8.440000000e-09,4.135543654e-16,-1.818149518e-22,4.127884056e-16,9.984540250e+03,2.757028499e-07,-7.657778995e-19
8450,8.450000000e-09,4.135581920e-16,-2.044989985e-22,4.127882119e-16,9.984632639e+03,2.757053934e-07,-7.697756118e-19
8460,8.460000000e-09,4.135619647e-16,-2.224823094e-22,4.127884334e-16,9.984723723e+03,2.757079025e-07,-7.733088133e-19
8470,8.470000000e-09,4.135625076e-16,-2.880578366e-22,4.127887660e-16,9.984736829e+03,2.757082442e-07,-7.734535330e-19
8480,8.480000000e-09,4.135623595e-16,-3.440632694e-22,4.127885613e-16,9.984733255e+03,2.757081287e-07,-7.734541655e-19
8490,8.490000000e-09,4.135679154e-16,-2.352126046e-22,4.127884461e-16,9.984867391e+03,2.757118638e-07,-7.792340733e-19
8500,8.500000000e-09,4.135703394e-16,-2.395289548e-22,4.127887400e-16,9.984925916e+03,2.757134799e-07,-7.813598771e-19
8510,8.510000000e-09,4.135685538e-16,-2.194862519e-22,4.127886759e-16,9.984882806e+03,2.757122951e-07,-7.796584631e-19
8520,8.520000000e-09,4.135725666e-16,-2.455420355e-22,4.127884782e-16,9.984979686e+03,2.757149637e-07,-7.838427961e-19
8530,8.530000000e-09,4.135780639e-16,-1.467099451e-22,4.127886550e-16,9.985112409e+03,2.757186595e-07,-7.892621324e-19
8540,8.540000000e-09,4.135770063e-16,-1.726288741e-22,4.127888676e-16,9.985086876e+03,2.757179466e-07,-7.879661023e-19
8550,8.550000000e-09,4.135778375e-16,-2.087679256e-22,4.127885540e-16,9.985106944e+03,2.757184892e-07,-7.890747887e-19
8560,8.560000000e-09,4.135838464e-16,-1.650868157e-22,4.127882721e-16,9.985252018e+03,2.757225079e-07,-7.954091846e-19
8570,8.570000000e-09,4.135851405e-16,-2.150123377e-22,4.127885582e-16,9.985283263e+03,2.757233555e-07,-7.963673225e-19
8580,8.580000000e-09,4.135859761e-16,-2.780553655e-22,4.127882866e-16,9.985303435e+03,2.757238921e-07,-7.974114002e-19
8590,8.590000000e-09,4.135879882e-16,-2.744531183e-22,4.127882052e-16,9.985352014e+03,2.757252345e-07,-7.995085173e-19
8600,8.600000000e-09,4.135933579e-16,-2.345426770e-22,4.127882018e-16,9.985481655e+03,2.757288270e-07,-8.049214833e-19
8610,8.610000000e-09,4.135949312e-16,-2.485405513e-22,4.127881486e-16,9.985519641e+03,2.757298713e-07,-8.065341098e-19
8620,8.620000000e-09,4.135941937e-16,-2.918069017e-22,4.127882361e-16,9.985501835e+03,2.757293656e-07,-8.056658004e-19
8630,8.630000000e-09,4.135989441e-16,-1.968609455e-22,4.127878291e-16,9.985616526e+03,2.757325614e-07,-8.109181371e-19
8640,8.640000000e-09,4.136036665e-16,-1.918296581e-22,4.127881678e-16,9.985730539e+03,2.757357125e-07,-8.153068943e-19
8650,8.650000000e-09,4.136029106e-16,-3.459299607e-22,4.127885696e-16,9.985712289e+03,2.757351597e-07,-8.139950807e-19
8660,8.660000000e-09,4.136046420e-16,-3.593462508e-22,4.127881759e-16,9.985754092e+03,2.757363098e-07,-8.161068137e-19
8670,8.670000000e-09,4.136114911e-16,-2.803958315e-22,4.127879421e-16,9.985919451e+03,2.757409022e-07,-8.232686521e-19
8680,8.680000000e-09,4.136118213e-16,-2.501261810e-22,4.127883377e-16,9.985927424e+03,2.757411304e-07,-8.232335339e-19
8690,8.690000000e-09,4.136118933e-16,-3.459157475e-22,4.127882833e-16,9.985929160e+03,2.757411479e-07,-8.232639947e-19
8700,8.700000000e-09,4.136168964e-16,-2.510447900e-22,4.127880258e-16,9.986049952e+03,2.757445135e-07,-8.286195747e-19
8710,8.710000000e-09,4.136200175e-16,-1.730032679e-22,4.127883858e-16,9.986125305e+03,2.757466203e-07,-8.314586795e-19
8720,8.720000000e-09,4.136198139e-16,-1.812892768e-22,4.127882441e-16,9.986120389e+03,2.757464815e-07,-8.313884862e-19
8730,8.730000000e-09,4.136208539e-16,-2.126072135e-22,4.127881429e-16,9.986145500e+03,2.757471650e-07,-8.324984440e-19
8740,8.740000000e-09,4.136251770e-16,-1.590295372e-22,4.127879784e-16,9.986249873e+03,2.757500647e-07,-8.370396513e-19
8750,8.750000000e-09,4.136276830e-16,-1.914313955e-22,4.127883398e-16,9.986310375e+03,2.757517244e-07,-8.391517936e-19
8760,8.760000000e-09,4.136268750e-16,-3.022745023e-22,4.127885444e-16,9.986290867e+03,2.757511498e-07,-8.380283001e-19
8770,8.770000000e-09,4.136295618e-16,-2.444826238e-22,4.127881832e-16,9.986355736e+03,2.757529595e-07,-8.411341116e-19
8780,8.780000000e-09,4.136340400e-16,-1.606264592e-22,4.127881705e-16,9.986463853e+03,2.757559719e-07,-8.457088645e-19
8790,8.790000000e-09,4.136348517e-16,-1.918064153e-22,4.127885696e-16,9.986483451e+03,2.757565026e-07,-8.460903177e-19
8800,8.800000000e-09,4.136342703e-16,-2.263311518e-22,4.127883929e-16,9.986469414e+03,2.757561039e-07,-8.456511181e-19
8810,8.810000000e-09,4.136395643e-16,-1.740212105e-22,4.127882732e-16,9.986597229e+03,2.757596492e-07,-8.511171312e-19
8820,8.820000000e-09,4.136430387e-16,-2.077992278e-22,4.127885786e-16,9.986681111e+03,2.757619549e-07,-8.542522821e-19
8830,8.830000000e-09,4.136418364e-16,-2.453220983e-22,4.127884767e-16,9.986652085e+03,2.757611412e-07,-8.531144512e-19
8840,8.840000000e-09,4.136447132e-16,-2.667216243e-22,4.127882727e-16,9.986721540e+03,2.757630526e-07,-8.561738288e-19
8850,8.850000000e-09,4.136498422e-16,-2.463548984e-22,4.127883225e-16,9.986845370e+03,2.757664784e-07,-8.612732962e-19
8860,8.860000000e-09,4.136510822e-16,-2.767668962e-22,4.127885689e-16,9.986875308e+03,2.757672950e-07,-8.622365590e-19
8870,8.870000000e-09,4.136513588e-16,-3.634421777e-22,4.127885609e-16,9.986881986e+03,2.757674512e-07,-8.624344915e-19
8880,8.880000000e-09,4.136554360e-16,-4.449263777e-22,4.127882603e-16,9.986980422e+03,2.757701465e-07,-8.667307277e-19
8890,8.890000000e-09,4.136607649e-16,-3.583702386e-22,4.127884944e-16,9.987109079e+03,2.757737243e-07,-8.719121506e-19
8900,8.900000000e-09,4.136596389e-16,-3.347056603e-22,4.127886478e-16,9.987081894e+03,2.757729805e-07,-8.706564536e-19
8910,8.910000000e-09,4.136614458e-16,-3.394749078e-22,4.127885533e-16,9.987125518e+03,2.757741841e-07,-8.725530026e-19
8920,8.920000000e-09,4.136669965e-16,-2.267894461e-22,4.127883200e-16,9.987259530e+03,2.757779208e-07,-8.784497345e-19
8930,8.930000000e-09,4.136693994e-16,-2.025922677e-22,4.127886303e-16,9.987317545e+03,2.757795309e-07,-8.805665400e-19
8940,8.940000000e-09,4.136674667e-16,-2.476977529e-22,4.127885442e-16,9.987270882e+03,2.757782284e-07,-8.786747483e-19
8950,8.950000000e-09,4.136724800e-16,-1.545995177e-22,4.127884625e-16,9.987391921e+03,2.757815995e-07,-8.838629296e-19
8960,8.960000000e-09,4.136766202e-16,-3.271133442e-23,4.127887465e-16,9.987491877e+03,2.757843978e-07,-8.878409904e-19
8970,8.970000000e-09,4.136763127e-16,-1.127183823e-22,4.127887519e-16,9.987484453e+03,2.757841680e-07,-8.874480295e-19
8980,8.980000000e-09,4.136777953e-16,-1.534508645e-22,4.127887103e-16,9.987520247e+03,2.757851439e-07,-8.889314756e-19
8990,8.990000000e-09,4.136816771e-16,-1.121462346e-22,4.127883030e-16,9.987613967e+03,2.757877456e-07,-8.932619530e-19
9000,9.000000000e-09,4.136858063e-16,-1.535454076e-22,4.127885901e-16,9.987713659e+03,2.757904848e-07,-8.970626315e-19
9010,9.010000000e-09,4.136838711e-16,-2.156025876e-22,4.127885578e-16,9.987666937e+03,2.757891742e-07,-8.950976146e-19
9020,9.020000000e-09,4.136873576e-16,-2.573992840e-22,4.127881502e-16,9.987751114e+03,2.757914846e-07,-8.989500701e-19
9030,9.030000000e-09,4.136924125e-16,-2.742695340e-22,4.127884790e-16,9.987873154e+03,2.757948491e-07,-9.036592538e-19
9040,9.040000000e-09,4.136929423e-16,-2.629685581e-22,4.127885148e-16,9.987885946e+03,2.757952059e-07,-9.041645379e-19
9050,9.050000000e-09,4.136926069e-16,-2.621011589e-22,4.127883383e-16,9.987877849e+03,2.757949805e-07,-9.040065339e-19
9060,9.060000000e-09,4.136978378e-16,-3.574229711e-22,4.127881412e-16,9.988004140e+03,2.757984380e-07,-9.093391989e-19
9070,9.070000000e-09,4.137012485e-16,-3.980379761e-22,4.127883541e-16,9.988086484e+03,2.758006989e-07,-9.124963606e-19
9080,9.080000000e-09,4.137014648e-16,-3.932261099e-22,4.127885075e-16,9.988091707e+03,2.758008438e-07,-9.125640980e-19
9090,9.090000000e-09,4.137031847e-16,-3.967057718e-22,4.127882134e-16,9.988133231e+03,2.758019833e-07,-9.145745962e-19
9100,9.100000000e-09,4.137084071e-16,-3.980778473e-22,4.127882468e-16,9.988259316e+03,2.758054689e-07,-9.197622413e-19
9110,9.110000000e-09,4.137112607e-16,-4.641581100e-22,4.127885795e-16,9.988328210e+03,2.758073525e-07,-9.222170365e-19
9120,9.120000000e-09,4.137100746e-16,-4.725696694e-22,4.127883012e-16,9.988299574e+03,2.758065590e-07,-9.213008300e-19
9130,9.130000000e-09,4.137139746e-16,-4.686018329e-22,4.127880357e-16,9.988393733e+03,2.758091595e-07,-9.254702154e-19
9140,9.140000000e-09,4.137196048e-16,-4.948183636e-22,4.127881425e-16,9.988529664e+03,2.758129045e-07,-9.309674808e-19
9150,9.150000000e-09,4.137181309e-16,-5.924007274e-22,4.127883131e-16,9.988494080e+03,2.758118940e-07,-9.292254398e-19
9160,9.160000000e-09,4.137191849e-16,-5.333824365e-22,4.127879753e-16,9.988519527e+03,2.758126117e-07,-9.306761923e-19
9170,9.170000000e-09,4.137248947e-16,-5.774100725e-22,4.127879560e-16,9.988657381e+03,2.758164038e-07,-9.363613434e-19
9180,9.180000000e-09,4.137266299e-16,-5.997981577e-22,4.127880601e-16,9.988699274e+03,2.758175534e-07,-9.379699899e-19
9190,9.190000000e-09,4.137270002e-16,-5.708604775e-22,4.127880413e-16,9.988708214e+03,2.758178094e-07,-9.383880374e-19
9200,9.200000000e-09,4.137293837e-16,-6.727433059e-22,4.127877971e-16,9.988765758e+03,2.758193659e-07,-9.409137914e-19
9210,9.210000000e-09,4.137352809e-16,-7.757120434e-22,4.127877963e-16,9.988908137e+03,2.758232668e-07,-9.467088939e-19
9220,9.220000000e-09,4.137359899e-16,-7.163668032e-22,4.127882547e-16,9.988925253e+03,2.758237643e-07,-9.470188157e-19
9230,9.230000000e-09,4.137346267e-16,-6.028402566e-22,4.127880665e-16,9.988892341e+03,2.758228830e-07,-9.459573183e-19
9240,9.240000000e-09,4.137416198e-16,-6.247700913e-22,4.127877769e-16,9.989061177e+03,2.758275372e-07,-9.532180816e-19
9250,9.250000000e-09,4.137437990e-16,-7.271348316e-22,4.127884038e-16,9.989113791e+03,2.758289577e-07,-9.546680119e-19
9260,9.260000000e-09,4.137431524e-16,-7.320641658e-22,4.127881092e-16,9.989098179e+03,2.758285272e-07,-9.543110851e-19
9270,9.270000000e-09,4.137459299e-16,-6.166690444e-22,4.127880132e-16,9.989165239e+03,2.758304142e-07,-9.573000323e-19
9280,9.280000000e-09,4.137511671e-16,-6.026628635e-22,4.127881854e-16,9.989291680e+03,2.758339108e-07,-9.623790331e-19
9290,9.290000000e-09,4.137516951e-16,-5.614656582e-22,4.127883834e-16,9.989304429e+03,2.758342769e-07,-9.627502387e-19
9300,9.300000000e-09,4.137528119e-16,-5.386968046e-22,4.127883172e-16,9.989331391e+03,2.758350284e-07,-9.639559816e-19
9310,9.310000000e-09,4.137568144e-16,-5.540333136e-22,4.127882497e-16,9.989428026e+03,2.758376919e-07,-9.680106970e-19
9320,9.320000000e-09,4.137605462e-16,-5.110951421e-22,4.127883150e-16,9.989518123e+03,2.758401927e-07,-9.717201200e-19
9330,9.330000000e-09,4.137619465e-16,-5.356088269e-22,4.127883519e-16,9.989551931e+03,2.758411196e-07,-9.730590777e-19
9340,9.340000000e-09,4.137623064e-16,-5.125989619e-22,4.127880970e-16,9.989560619e+03,2.758413661e-07,-9.736967960e-19
9350,9.350000000e-09,4.137684439e-16,-5.543155618e-22,4.127880436e-16,9.989708798e+03,2.758454440e-07,-9.798459776e-19
9360,9.360000000e-09,4.137713380e-16,-5.584586535e-22,4.127885713e-16,9.989778672e+03,2.758473718e-07,-9.822082520e-19
9370,9.370000000e-09,4.137702154e-16,-5.139615896e-22,4.127885124e-16,9.989751569e+03,2.758466373e-07,-9.811890385e-19
9380,9.380000000e-09,4.137753119e-16,-5.079445886e-22,4.127881887e-16,9.989874615e+03,2.758500374e-07,-9.866152854e-19
9390,9.390000000e-09,4.137793426e-16,-4.544268701e-22,4.127883776e-16,9.989971930e+03,2.758527396e-07,-9.905105729e-19
9400,9.400000000e-09,4.137801534e-16,-5.134225169e-22,4.127885892e-16,9.989991505e+03,2.758532620e-07,-9.910508541e-19
9410,9.410000000e-09,4.137809544e-16,-5.185204650e-22,4.127883804e-16,9.990010842e+03,2.758537952e-07,-9.920554536e-19
9420,9.420000000e-09,4.137862774e-16,-5.306976113e-22,4.127882524e-16,9.990139357e+03,2.758573402e-07,-9.974942638e-19
9430,9.430000000e-09,4.137904849e-16,-6.128694469e-22,4.127884694e-16,9.990240939e+03,2.758601184e-07,-1.001402597e-18
9440,9.440000000e-09,4.137893864e-16,-6.445126295e-22,4.127885526e-16,9.990214418e+03,2.758593766e-07,-1.000189257e-18
9450,9.450000000e-09,4.137918401e-16,-6.073157858e-22,4.127880249e-16,9.990273659e+03,2.758610234e-07,-1.003207840e-18
9460,9.460000000e-09,4.137990107e-16,-6.305642065e-22,4.127881694e-16,9.990446781e+03,2.758657962e-07,-1.010210773e-18
9470,9.470000000e-09,4.137980242e-16,-6.574834927e-22,4.127883772e-16,9.990422964e+03,2.758651274e-07,-1.008989517e-18
9480,9.480000000e-09,4.138000200e-16,-7.130304807e-22,4.127882463e-16,9.990471147e+03,2.758664417e-07,-1.011060660e-18
9490,9.490000000e-09,4.138028359e-16,-6.879983936e-22,4.127881542e-16,9.990539133e+03,2.758683272e-07,-1.013993673e-18
9500,9.500000000e-09,4.138089792e-16,-7.305488198e-22,4.127881809e-16,9.990687453e+03,2.758724087e-07,-1.020067802e-18
9510,9.510000000e-09,4.138072662e-16,-7.758943788e-22,4.127885651e-16,9.990646095e+03,2.758712522e-07,-1.017925253e-18
9520,9.520000000e-09,4.138088162e-16,-7.546852193e-22,4.127880495e-16,9.990683518e+03,2.758722932e-07,-1.020012091e-18
9530,9.530000000e-09,4.138170612e-16,-7.531263621e-22,4.127881897e-16,9.990882577e+03,2.758777900e-07,-1.028118327e-18
9540,9.540000000e-09,4.138166639e-16,-7.595660466e-22,4.127883735e-16,9.990872986e+03,2.758775226e-07,-1.027530894e-18
9550,9.550000000e-09,4.138167906e-16,-7.728943263e-22,4.127881905e-16,9.990876044e+03,2.758776068e-07,-1.027827159e-18
9560,9.560000000e-09,4.138214034e-16,-5.938236150e-22,4.127879561e-16,9.990987411e+03,2.758807358e-07,-1.032853468e-18
9570,9.570000000e-09,4.138259928e-16,-6.113093179e-22,4.127881332e-16,9.991098214e+03,2.758837910e-07,-1.037248280e-18
9580,9.580000000e-09,4.138265421e-16,-6.496486671e-22,4.127880444e-16,9.991111477e+03,2.758841454e-07,-1.037848055e-18
9590,9.590000000e-09,4.138270218e-16,-6.040093907e-22,4.127879105e-16,9.991123058e+03,2.758844803e-07,-1.038507231e-18
9600,9.600000000e-09,4.138330902e-16,-6.426181015e-22,4.127875132e-16,9.991269570e+03,2.758885154e-07,-1.044934368e-18
9610,9.610000000e-09,4.138347917e-16,-5.808134988e-22,4.127880597e-16,9.991310649e+03,2.758896687e-07,-1.046151144e-18
9620,9.620000000e-09,4.138326074e-16,-5.748388019e-22,4.127878482e-16,9.991257914e+03,2.758882142e-07,-1.044184381e-18
9630,9.630000000e-09,4.138362204e-16,-5.357772069e-22,4.127878542e-16,9.991345142e+03,2.758906370e-07,-1.047830406e-18
9640,9.640000000e-09,4.138405396e-16,-4.838109008e-22,4.127879251e-16,9.991449421e+03,2.758935327e-07,-1.052130671e-18
9650,9.650000000e-09,4.138411032e-16,-4.583189041e-22,4.127881717e-16,9.991463029e+03,2.758939160e-07,-1.052473211e-18
9660,9.660000000e-09,4.138393136e-16,-3.864337806e-22,4.127879581e-16,9.991419822e+03,2.758927468e-07,-1.050969087e-18
9670,9.670000000e-09,4.138456792e-16,-2.647097037e-22,4.127876496e-16,9.991573508e+03,2.758970291e-07,-1.057764814e-18
9680,9.680000000e-09,4.138479800e-16,-2.746187870e-22,4.127882002e-16,9.991629057e+03,2.758985598e-07,-1.059505190e-18
9690,9.690000000e-09,4.138459190e-16,-2.273194072e-22,4.127882112e-16,9.991579299e+03,2.758971959e-07,-1.057480524e-18
9700,9.700000000e-09,4.138486727e-16,-2.300361442e-22,4.127880715e-16,9.991645782e+03,2.758990379e-07,-1.060371236e-18
9710,9.710000000e-09,4.138534083e-16,-2.063714165e-22,4.127880763e-16,9.991760115e+03,2.759022034e-07,-1.065125628e-18
9720,9.720000000e-09,4.138537071e-16,-2.348031736e-22,4.127881475e-16,9.991767329e+03,2.759023933e-07,-1.065324792e-18
9730,9.730000000e-09,4.138531957e-16,-2.159880349e-22,4.127880420e-16,9.991754981e+03,2.759020592e-07,-1.064937715e-18
9740,9.740000000e-09,4.138573551e-16,-1.083393092e-22,4.127877435e-16,9.991855403e+03,2.759048668e-07,-1.069503244e-18
9750,9.750000000e-09,4.138604317e-16,-1.297663171e-22,4.127878394e-16,9.991929682e+03,2.759069118e-07,-1.072462576e-18
9760,9.760000000e-09,4.138612441e-16,-2.238245843e-22,4.127884107e-16,9.991949297e+03,2.759074274e-07,-1.072609559e-18
9770,9.770000000e-09,4.138599473e-16,-1.542865592e-22,4.127879784e-16,9.991917986e+03,2.759065830e-07,-1.071814519e-18
9780,9.780000000e-09,4.138672613e-16,-8.459240810e-23,4.127880464e-16,9.992094571e+03,2.759114812e-07,-1.079130368e-18
9790,9.790000000e-09,4.138674254e-16,-5.471081760e-23,4.127881628e-16,9.992098531e+03,2.759115989e-07,-1.079207885e-18
9800,9.800000000e-09,4.138670503e-16,-3.688692118e-23,4.127880326e-16,9.992089477e+03,2.759113550e-07,-1.078980818e-18
9810,9.810000000e-09,4.138686904e-16,6.180880466e-23,4.127880263e-16,9.992129075e+03,2.759124782e-07,-1.080725934e-18
9820,9.820000000e-09,4.138753324e-16,1.140632640e-23,4.127881957e-16,9.992289433e+03,2.759168918e-07,-1.087148125e-18
9830,9.830000000e-09,4.138738966e-16,-1.474595549e-23,4.127885607e-16,9.992254768e+03,2.759159260e-07,-1.085321204e-18
9840,9.840000000e-09,4.138741294e-16,4.063825850e-23,4.127879635e-16,9.992260389e+03,2.759160969e-07,-1.086206541e-18
9850,9.850000000e-09,4.138795144e-16,5.642144312e-24,4.127878539e-16,9.992390399e+03,2.759196787e-07,-1.091666131e-18
9860,9.860000000e-09,4.138824943e-16,3.787140298e-23,4.127881927e-16,9.992462344e+03,2.759216748e-07,-1.094339512e-18
9870,9.870000000e-09,4.138802206e-16,1.301486384e-23,4.127882490e-16,9.992407450e+03,2.759201524e-07,-1.091984595e-18
9880,9.880000000e-09,4.138848630e-16,7.327597244e-23,4.127879249e-16,9.992519533e+03,2.759232662e-07,-1.097011392e-18
9890,9.890000000e-09,4.138885879e-16,5.320205634e-23,4.127879602e-16,9.992609463e+03,2.759257424e-07,-1.100680866e-18
9900,9.900000000e-09,4.138893264e-16,-1.034215950e-23,4.127878241e-16,9.992627294e+03,2.759262144e-07,-1.101491947e-18
9910,9.910000000e-09,4.138894070e-16,6.426283849e-23,4.127878084e-16,9.992629239e+03,2.759262902e-07,-1.101662863e-18
9920,9.920000000e-09,4.138934317e-16,4.873016861e-23,4.127873156e-16,9.992726409e+03,2.759289702e-07,-1.106164890e-18
9930,9.930000000e-09,4.138983152e-16,-1.666339655e-23,4.127878687e-16,9.992844312e+03,2.759322041e-07,-1.110429840e-18
9940,9.940000000e-09,4.138963638e-16,-6.279908544e-23,4.127878102e-16,9.992797199e+03,2.759308881e-07,-1.108490810e-18
9950,9.950000000e-09,4.138984491e-16,-5.432205613e-23,4.127875613e-16,9.992847544e+03,2.759322825e-07,-1.110833450e-18
9960,9.960000000e-09,4.139041965e-16,-8.597338124e-23,4.127873853e-16,9.992986305e+03,2.759361026e-07,-1.116725179e-18
9970,9.970000000e-09,4.139050396e-16,-1.294268039e-22,4.127877535e-16,9.993006662e+03,2.759366508e-07,-1.117156673e-18
9980,9.980000000e-09,4.139041853e-16,-4.269180130e-23,4.127875476e-16,9.992986035e+03,2.759361089e-07,-1.116594958e-18
9990,9.990000000e-09,4.139047065e-16,-5.090988859e-23,4.127870906e-16,9.992998619e+03,2.759364535e-07,-1.117565024e-18
10000,1.000000000e-08,4.139119315e-16,-1.460397307e-22,4.127871880e-16,9.993173053e+03,2.759412392e-07,-1.124597414e-18
